latitude;longitude;alfa
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.98
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.35
50.2938083;18.8047143;0.46
50.2938083;18.8047143;0.11
50.2938083;18.8047143;0.03
50.2938083;18.8047143;1.51
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.06
50.2938083;18.8047143;0.27
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.05
50.2938083;18.8047143;0.51
50.2938083;18.8047143;0.07
50.2938083;18.8047143;0.21
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.24
50.2938083;18.8047143;0.49
50.2938083;18.8047143;2.11
50.2938083;18.8047143;0.36
50.2938083;18.8047143;1.06
50.2938083;18.8047143;1.06
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.32
50.2938083;18.8047143;0.12
50.2938083;18.8047143;0.94
50.2938083;18.8047143;4.57
50.2938083;18.8047143;0.05
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.30
50.2938083;18.8047143;0.02
50.2938083;18.8047143;0.37
50.2938083;18.8047143;1.03
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.37
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.18
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.04
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.95
50.2938083;18.8047143;0.10
50.2938083;18.8047143;0.03
50.2938083;18.8047143;0.34
50.2938083;18.8047143;0.02
50.2938083;18.8047143;0.58
50.2938083;18.8047143;0.07
50.2938083;18.8047143;0.15
50.2938083;18.8047143;0.02
50.2938083;18.8047143;0.84
50.2938083;18.8047143;0.02
50.2938083;18.8047143;0.34
50.2938083;18.8047143;0.00
50.2938083;18.8047143;0.13
50.2938083;18.8047143;0.07
50.2938083;18.8047143;0.13
50.2938083;18.8047143;0.27
50.2938083;18.8047143;0.65
50.2938083;18.8047143;0.45
50.2938083;18.8047143;0.15
50.2938083;18.8047143;0.15
50.2938083;18.8047143;0.11
50.2938083;18.8047143;0.02
50.2938083;18.8047143;0.67
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.04
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.50
50.2938083;18.8047143;0.79
50.2938083;18.8047143;1.02
50.2938083;18.8047143;0.00
50.2938083;18.8047143;2.14
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.01
50.2938083;18.8047143;0.03
50.2937335;18.8043422;5.48
50.2937335;18.8043422;1.40
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.05
50.2937335;18.8043422;1.02
50.2937335;18.8043422;1.02
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.55
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.15
50.2937335;18.8043422;0.01
50.2937335;18.8043422;1.23
50.2937335;18.8043422;3.40
50.2937335;18.8043422;0.30
50.2937335;18.8043422;0.09
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.16
50.2937335;18.8043422;0.01
50.2937335;18.8043422;1.30
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.23
50.2937335;18.8043422;0.00
50.2937335;18.8043422;1.96
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.08
50.2937335;18.8043422;0.86
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.53
50.2937335;18.8043422;0.30
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.24
50.2937335;18.8043422;0.21
50.2937335;18.8043422;0.09
50.2937335;18.8043422;1.41
50.2937335;18.8043422;0.31
50.2937335;18.8043422;0.45
50.2937335;18.8043422;0.03
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.78
50.2937335;18.8043422;0.08
50.2937335;18.8043422;0.08
50.2937335;18.8043422;2.65
50.2937335;18.8043422;0.19
50.2937335;18.8043422;0.91
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.50
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.08
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.27
50.2937335;18.8043422;0.00
50.2937335;18.8043422;1.77
50.2937335;18.8043422;0.53
50.2937335;18.8043422;0.11
50.2937335;18.8043422;0.32
50.2937335;18.8043422;0.24
50.2937335;18.8043422;1.66
50.2937335;18.8043422;0.11
50.2937335;18.8043422;0.81
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.59
50.2937335;18.8043422;0.59
50.2937335;18.8043422;0.01
50.2937335;18.8043422;1.73
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.13
50.2937335;18.8043422;0.14
50.2937335;18.8043422;0.79
50.2937335;18.8043422;0.42
50.2937335;18.8043422;0.46
50.2937335;18.8043422;0.24
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.73
50.2937335;18.8043422;0.86
50.2937335;18.8043422;1.52
50.2937335;18.8043422;0.09
50.2937335;18.8043422;0.08
50.2937335;18.8043422;0.78
50.2937335;18.8043422;0.16
50.2937335;18.8043422;0.00
50.2937335;18.8043422;2.94
50.2937335;18.8043422;0.85
50.2937335;18.8043422;0.85
50.2937335;18.8043422;0.10
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.35
50.2937335;18.8043422;0.32
50.2937335;18.8043422;0.34
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.03
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.42
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.48
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.03
50.2937335;18.8043422;0.81
50.2937335;18.8043422;0.70
50.2937335;18.8043422;1.83
50.2937335;18.8043422;0.10
50.2937335;18.8043422;0.10
50.2937335;18.8043422;1.04
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.33
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.23
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.65
50.2937335;18.8043422;0.11
50.2937335;18.8043422;0.67
50.2937335;18.8043422;0.23
50.2937335;18.8043422;0.17
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.17
50.2937335;18.8043422;0.19
50.2937335;18.8043422;1.36
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.06
50.2937335;18.8043422;0.18
50.2937335;18.8043422;0.08
50.2937335;18.8043422;0.16
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.60
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.13
50.2937335;18.8043422;0.95
50.2937335;18.8043422;3.49
50.2937335;18.8043422;0.01
50.2937335;18.8043422;1.22
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.06
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.43
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.04
50.2937335;18.8043422;0.25
50.2937335;18.8043422;0.25
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.01
50.2937335;18.8043422;1.97
50.2937335;18.8043422;1.54
50.2937335;18.8043422;0.03
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.15
50.2937335;18.8043422;0.31
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.01
50.2937335;18.8043422;0.02
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.03
50.2937335;18.8043422;0.75
50.2937335;18.8043422;0.37
50.2937335;18.8043422;0.05
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.00
50.2937335;18.8043422;0.20
50.2937335;18.8043422;0.04
50.2936624;18.8039699;0.83
50.2936624;18.8039699;0.01
50.2936624;18.8039699;0.41
50.2936624;18.8039699;0.03
50.2936624;18.8039699;0.21
50.2936624;18.8039699;0.32
50.2936624;18.8039699;0.03
50.2936624;18.8039699;0.02
50.2936624;18.8039699;0.13
50.2936624;18.8039699;0.16
50.2936624;18.8039699;1.14
50.2936624;18.8039699;0.90
50.2936624;18.8039699;0.10
50.2936624;18.8039699;0.01
50.2936624;18.8039699;1.26
50.2936624;18.8039699;1.07
50.2936624;18.8039699;0.72
50.2936624;18.8039699;0.91
50.2936624;18.8039699;0.91
50.2936624;18.8039699;1.21
50.2936624;18.8039699;0.09
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.20
50.2936624;18.8039699;0.07
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.14
50.2936624;18.8039699;0.16
50.2936624;18.8039699;0.01
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.00
50.2936624;18.8039699;0.00
50.2935979;18.8035982;2.50
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.66
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.07
50.2935979;18.8035982;1.24
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;1.42
50.2935979;18.8035982;3.83
50.2935979;18.8035982;0.08
50.2935979;18.8035982;0.03
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.05
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.34
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.10
50.2935979;18.8035982;0.03
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.63
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.08
50.2935979;18.8035982;0.45
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.13
50.2935979;18.8035982;0.10
50.2935979;18.8035982;0.32
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.15
50.2935979;18.8035982;0.22
50.2935979;18.8035982;0.36
50.2935979;18.8035982;0.29
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.29
50.2935979;18.8035982;0.21
50.2935979;18.8035982;0.21
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.12
50.2935979;18.8035982;0.06
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.06
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.14
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.03
50.2935979;18.8035982;0.59
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.05
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.10
50.2935979;18.8035982;0.05
50.2935979;18.8035982;0.05
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.46
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.64
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.06
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.03
50.2935979;18.8035982;0.04
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.08
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.13
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.01
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.02
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935979;18.8035982;0.00
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.07
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.10
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.11
50.2935368;18.8032269;0.30
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.25
50.2935368;18.8032269;0.78
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.22
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.06
50.2935368;18.8032269;0.11
50.2935368;18.8032269;0.04
50.2935368;18.8032269;0.08
50.2935368;18.8032269;0.06
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.25
50.2935368;18.8032269;0.33
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.09
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.19
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.41
50.2935368;18.8032269;0.15
50.2935368;18.8032269;0.16
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.31
50.2935368;18.8032269;0.09
50.2935368;18.8032269;0.06
50.2935368;18.8032269;0.16
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.05
50.2935368;18.8032269;0.05
50.2935368;18.8032269;0.11
50.2935368;18.8032269;0.17
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.21
50.2935368;18.8032269;0.14
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.10
50.2935368;18.8032269;0.00
50.2935368;18.8032269;3.03
50.2935368;18.8032269;0.04
50.2935368;18.8032269;0.35
50.2935368;18.8032269;1.99
50.2935368;18.8032269;0.19
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.30
50.2935368;18.8032269;1.22
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.22
50.2935368;18.8032269;0.25
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.91
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.42
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.27
50.2935368;18.8032269;3.09
50.2935368;18.8032269;0.72
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.26
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.41
50.2935368;18.8032269;0.28
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.05
50.2935368;18.8032269;0.05
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.04
50.2935368;18.8032269;0.32
50.2935368;18.8032269;0.01
50.2935368;18.8032269;0.09
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.80
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.66
50.2935368;18.8032269;0.00
50.2935368;18.8032269;0.02
50.2935368;18.8032269;0.03
50.2935368;18.8032269;0.64
50.2935368;18.8032269;0.00
50.2934791;18.8028532;0.09
50.2934791;18.8028532;0.08
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.84
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.28
50.2934791;18.8028532;0.08
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.28
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.51
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.32
50.2934791;18.8028532;0.21
50.2934791;18.8028532;1.13
50.2934791;18.8028532;0.15
50.2934791;18.8028532;0.15
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.04
50.2934791;18.8028532;0.04
50.2934791;18.8028532;0.43
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.26
50.2934791;18.8028532;0.05
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.25
50.2934791;18.8028532;0.07
50.2934791;18.8028532;0.09
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.08
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.37
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.06
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.06
50.2934791;18.8028532;1.15
50.2934791;18.8028532;0.25
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.05
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.04
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.33
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.07
50.2934791;18.8028532;0.12
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.05
50.2934791;18.8028532;0.05
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.13
50.2934791;18.8028532;0.20
50.2934791;18.8028532;0.06
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.17
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.03
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.31
50.2934791;18.8028532;0.07
50.2934791;18.8028532;0.18
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.01
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.00
50.2934791;18.8028532;1.22
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.11
50.2934791;18.8028532;0.34
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.12
50.2934791;18.8028532;1.12
50.2934791;18.8028532;0.00
50.2934791;18.8028532;0.02
50.2934791;18.8028532;0.06
50.2934791;18.8028532;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;1.10
50.2934257;18.8024827;0.05
50.2934257;18.8024827;0.16
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.09
50.2934257;18.8024827;0.12
50.2934257;18.8024827;0.12
50.2934257;18.8024827;0.59
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.04
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.19
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.35
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.05
50.2934257;18.8024827;0.05
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.07
50.2934257;18.8024827;0.02
50.2934257;18.8024827;0.17
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.58
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.15
50.2934257;18.8024827;0.10
50.2934257;18.8024827;0.07
50.2934257;18.8024827;0.01
50.2934257;18.8024827;0.32
50.2934257;18.8024827;1.98
50.2934257;18.8024827;1.98
50.2934257;18.8024827;1.10
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.18
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.05
50.2934257;18.8024827;0.09
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.46
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.17
50.2934257;18.8024827;0.05
50.2934257;18.8024827;0.17
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.16
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.62
50.2934257;18.8024827;0.31
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.02
50.2934257;18.8024827;0.15
50.2934257;18.8024827;0.11
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.08
50.2934257;18.8024827;0.04
50.2934257;18.8024827;0.04
50.2934257;18.8024827;0.37
50.2934257;18.8024827;0.02
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.13
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.09
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.17
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.15
50.2934257;18.8024827;0.16
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.02
50.2934257;18.8024827;0.10
50.2934257;18.8024827;0.07
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.00
50.2934257;18.8024827;0.19
50.2934257;18.8024827;0.03
50.2934257;18.8024827;0.03
50.2934257;18.8024827;1.08
50.2934257;18.8024827;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.32
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.38
50.2933733;18.8021054;0.05
50.2933733;18.8021054;0.05
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.33
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.28
50.2933733;18.8021054;0.06
50.2933733;18.8021054;0.03
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.47
50.2933733;18.8021054;0.09
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.05
50.2933733;18.8021054;2.42
50.2933733;18.8021054;3.51
50.2933733;18.8021054;9.65
50.2933733;18.8021054;0.50
50.2933733;18.8021054;1.93
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.51
50.2933733;18.8021054;0.57
50.2933733;18.8021054;0.75
50.2933733;18.8021054;0.00
50.2933733;18.8021054;5.26
50.2933733;18.8021054;0.70
50.2933733;18.8021054;3.77
50.2933733;18.8021054;0.16
50.2933733;18.8021054;0.07
50.2933733;18.8021054;5.04
50.2933733;18.8021054;0.52
50.2933733;18.8021054;0.43
50.2933733;18.8021054;2.93
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.27
50.2933733;18.8021054;1.40
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.36
50.2933733;18.8021054;6.26
50.2933733;18.8021054;6.26
50.2933733;18.8021054;0.91
50.2933733;18.8021054;0.01
50.2933733;18.8021054;5.80
50.2933733;18.8021054;0.00
50.2933733;18.8021054;2.28
50.2933733;18.8021054;0.35
50.2933733;18.8021054;0.66
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.85
50.2933733;18.8021054;0.18
50.2933733;18.8021054;1.00
50.2933733;18.8021054;1.65
50.2933733;18.8021054;0.81
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;1.64
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.08
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.03
50.2933733;18.8021054;0.30
50.2933733;18.8021054;0.09
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.06
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.03
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.15
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.24
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.82
50.2933733;18.8021054;0.06
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.07
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.70
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.48
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.00
50.2933733;18.8021054;1.92
50.2933733;18.8021054;0.25
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.02
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.08
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.16
50.2933733;18.8021054;0.04
50.2933733;18.8021054;0.03
50.2933733;18.8021054;0.33
50.2933733;18.8021054;1.58
50.2933733;18.8021054;0.61
50.2933733;18.8021054;0.06
50.2933733;18.8021054;0.01
50.2933733;18.8021054;0.11
50.2933733;18.8021054;0.03
50.2933733;18.8021054;1.04
50.2933733;18.8021054;0.08
50.2933733;18.8021054;0.11
50.2933733;18.8021054;0.11
50.2933733;18.8021054;0.08
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.10
50.2933733;18.8021054;0.15
50.2933733;18.8021054;0.29
50.2933733;18.8021054;5.78
50.2933733;18.8021054;21.48
50.2933733;18.8021054;0.00
50.2933733;18.8021054;9.82
50.2933733;18.8021054;0.97
50.2933733;18.8021054;0.47
50.2933733;18.8021054;0.00
50.2933733;18.8021054;1.23
50.2933733;18.8021054;0.00
50.2933733;18.8021054;0.03
50.2933733;18.8021054;16.77
50.2933733;18.8021054;11.86
50.2933733;18.8021054;4.68
50.2933733;18.8021054;2.93
50.2933733;18.8021054;2.93
50.2933733;18.8021054;4.84
50.2933733;18.8021054;0.28
50.2933733;18.8021054;0.09
50.2933733;18.8021054;0.99
50.2933733;18.8021054;0.23
50.2933733;18.8021054;0.56
50.2933733;18.8021054;0.12
50.2933733;18.8021054;0.96
50.2933733;18.8021054;1.42
